2023-03-10 14:49:30,181: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,181: root: INFO: Current backtesting datetime 2022-03-02 09:30:00-05:00
2023-03-10 14:49:30,182: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,184: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,184: root: INFO: Current backtesting datetime 2022-03-03 09:30:00-05:00
2023-03-10 14:49:30,187: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,188: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,188: root: INFO: Current backtesting datetime 2022-03-04 09:30:00-05:00
2023-03-10 14:49:30,189: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,190: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,191: root: INFO: Current backtesting datetime 2022-03-05 09:30:00-05:00
2023-03-10 14:49:30,191: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,193: root: INFO: Current backtesting datetime 2022-03-05 09:25:00-05:00
2023-03-10 14:49:30,194: root: INFO: Current backtesting datetime 2022-03-05 09:25:00-05:00
2023-03-10 14:49:30,195: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-10 14:49:30,196: root: INFO: Current backtesting datetime 2022-03-07 08:30:00-05:00
2023-03-10 14:49:30,196: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-10 14:49:30,197: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,198: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,201: root: INFO: Current backtesting datetime 2022-03-07 09:30:00-05:00
2023-03-10 14:49:30,201: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-10 14:49:30,203: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,204: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,204: root: INFO: Current backtesting datetime 2022-03-08 09:30:00-05:00
2023-03-10 14:49:30,205: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,206: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,206: root: INFO: Current backtesting datetime 2022-03-09 09:30:00-05:00
2023-03-10 14:49:30,207: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,208: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,208: root: INFO: Current backtesting datetime 2022-03-10 09:30:00-05:00
2023-03-10 14:49:30,209: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,210: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,210: root: INFO: Current backtesting datetime 2022-03-11 09:30:00-05:00
2023-03-10 14:49:30,211: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,212: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,212: root: INFO: Current backtesting datetime 2022-03-12 09:30:00-05:00
2023-03-10 14:49:30,213: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,217: root: INFO: Current backtesting datetime 2022-03-12 09:25:00-05:00
2023-03-10 14:49:30,219: root: INFO: Current backtesting datetime 2022-03-12 09:25:00-05:00
2023-03-10 14:49:30,219: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-10 14:49:30,220: root: INFO: Current backtesting datetime 2022-03-14 07:30:00-05:00
2023-03-10 14:49:30,221: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-10 14:49:30,222: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,222: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,223: root: INFO: Current backtesting datetime 2022-03-14 08:30:00-05:00
2023-03-10 14:49:30,224: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-10 14:49:30,225: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,226: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,226: root: INFO: Current backtesting datetime 2022-03-15 08:30:00-05:00
2023-03-10 14:49:30,227: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,228: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,228: root: INFO: Current backtesting datetime 2022-03-16 08:30:00-05:00
2023-03-10 14:49:30,229: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,230: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,230: root: INFO: Current backtesting datetime 2022-03-17 08:30:00-05:00
2023-03-10 14:49:30,231: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,233: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,233: root: INFO: Current backtesting datetime 2022-03-18 08:30:00-05:00
2023-03-10 14:49:30,234: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,235: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,235: root: INFO: Current backtesting datetime 2022-03-19 08:30:00-05:00
2023-03-10 14:49:30,236: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,238: root: INFO: Current backtesting datetime 2022-03-19 08:25:00-05:00
2023-03-10 14:49:30,239: root: INFO: Current backtesting datetime 2022-03-19 08:25:00-05:00
2023-03-10 14:49:30,240: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-10 14:49:30,240: root: INFO: Current backtesting datetime 2022-03-21 07:30:00-05:00
2023-03-10 14:49:30,241: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-10 14:49:30,241: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,243: root: INFO: Current backtesting datetime 2022-03-21 08:30:00-05:00
2023-03-10 14:49:30,243: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-10 14:49:30,244: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,245: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,246: root: INFO: Current backtesting datetime 2022-03-22 08:30:00-05:00
2023-03-10 14:49:30,248: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,250: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,250: root: INFO: Current backtesting datetime 2022-03-23 08:30:00-05:00
2023-03-10 14:49:30,251: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,252: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,252: root: INFO: Current backtesting datetime 2022-03-24 08:30:00-05:00
2023-03-10 14:49:30,253: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,254: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,254: root: INFO: Current backtesting datetime 2022-03-25 08:30:00-05:00
2023-03-10 14:49:30,255: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,256: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,256: root: INFO: Current backtesting datetime 2022-03-26 08:30:00-05:00
2023-03-10 14:49:30,257: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,259: root: INFO: Current backtesting datetime 2022-03-26 08:25:00-05:00
2023-03-10 14:49:30,260: root: INFO: Current backtesting datetime 2022-03-26 08:25:00-05:00
2023-03-10 14:49:30,260: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-10 14:49:30,261: root: INFO: Current backtesting datetime 2022-03-28 07:30:00-05:00
2023-03-10 14:49:30,262: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
